first,second,part,location,random
91.30027834,9.296466481,rundown,thetown,0.96716432
149.504584,17.76154645,moose,green,0.967116595
209.4111745,4.319667878,moose,green,0.966846988
126.230064,13.15723923,moose,green,0.966830654
112.9185105,14.43902439,moose,green,0.96680718
67.23421553,16.50084328,moose,green,0.966797523
208.0382287,46.90953122,mountain,thetown,0.966737391
223.9577495,36.58776596,bio,green,0.966530836
234.3626055,22.98633454,trees,thetown,0.966429152
286.1873378,40.32267774,cowboy,thetown,0.966371632
255.0074382,11.27991697,rundown,thetown,0.965922863
148.3625423,19.81673957,moose,green,0.965858274
111.8605778,2.71743643,moose,green,0.965823616
269.9249265,8.063829787,moose,green,0.965805444
187.4232585,8.136110905,moose,green,0.965595484
49.72772877,6.225480021,moose,green,0.965512661
132.9088393,14.81006746,moose,green,0.965470404
98.30064003,9.548002076,moose,green,0.965441349
285.6131811,50.60965231,cowboy,thetown,0.965243741
195.5729545,38.61796186,bio,green,0.965108717
181.5632244,46.73409445,cowboy,thetown,0.965031004
162.823387,39.72801542,trees,thetown,0.96501086
116.7178689,1.604307213,moose,green,0.964947703
296.8530964,24.11471199,trees,thetown,0.964923113
99.51496281,8.11442657,moose,green,0.964797118
281.2432105,30.37062792,cowboy,thetown,0.964753335
68.884968,9.571117207,rundown,thetown,0.964424613
169.8249092,16.91622211,cowboy,thetown,0.964334875
320.3193219,12.17903477,moose,green,0.964220865
95.97318803,43.1274001,bio,green,0.964110409
150.7189068,18.80721328,moose,green,0.96410363
190.0160872,35.12336966,cowboy,thetown,0.964063667
161.903264,34.16521496,trees,thetown,0.964024164
354.1179727,2.616242865,moose,green,0.963941154
131.8969036,7.422937208,moose,green,0.963875839
91.01470334,18.53736378,moose,green,0.963801945
181.5632244,17.65943608,cowboy,thetown,0.963757334
181.1645044,27.87198293,cowboy,thetown,0.963727108
141.9304619,7.476128697,rundown,thetown,0.963682487
228.3343712,46.16320706,bio,green,0.963341395
92.02663899,9.935910742,moose,green,0.963276778
271.8476042,47.37752984,bio,green,0.963209957
63.10551808,12.45563051,moose,green,0.963165937
225.7413942,30.43442311,cowboy,thetown,0.963138949
117.2098253,37.88251168,trees,thetown,0.963049957
109.3885635,27.57973163,moose,green,0.962959067
65.81750562,43.32978723,bio,green,0.962900965
76.69987891,9.871865965,rundown,thetown,0.96274397
208.9154126,4.342189933,rundown,thetown,0.962732109
257.7984778,50.21093236,mountain,thetown,0.962730196
192.0096869,21.21601799,cowboy,thetown,0.962650314
121.57516,0.895952257,moose,green,0.962627115
146.8735513,20.13959523,moose,green,0.962584552
191.132503,46.47891368,cowboy,thetown,0.962350212
308.4359107,25.68168137,trees,thetown,0.962324373
333.7274693,5.781914894,moose,green,0.962242801
166.8975798,37.46494315,trees,thetown,0.962217028
306.4290204,9.071008476,rundown,thetown,0.962050852
334.9721501,8.605215361,moose,green,0.961924377
275.4327477,6.430276522,moose,green,0.961923638
266.6867324,3.105345096,moose,green,0.961796092
299.5746411,49.07758173,bio,green,0.961748524
106.8008995,10.10456668,moose,green,0.961685239
292.247881,44.75644352,cowboy,thetown,0.96163506
161.0291472,27.18884276,trees,thetown,0.961599587
274.4330739,5.710596783,rundown,thetown,0.961561769
248.3886871,52.97007438,mountain,thetown,0.961545092
210.7266909,6.242345615,moose,green,0.96152184
213.0541429,4.066683965,moose,green,0.961445398
288.7469296,22.98988064,moose,green,0.9611817
99.71734994,39.0796575,bio,green,0.961140814
174.5028143,3.738589278,rundown,thetown,0.961139618
60.6566338,4.134146341,moose,green,0.961108193
230.5419824,34.35144785,cowboy,thetown,0.961016424
85.82491907,9.52390837,moose,green,0.961013702
315.3608372,24.40026596,moose,green,0.960820621
221.6555959,8.974571873,moose,green,0.960764758
94.7299528,8.555341389,moose,green,0.96073788
329.831517,3.510119357,moose,green,0.960691647
229.1703857,37.66454477,cowboy,thetown,0.960614225
298.3562705,19.82528282,cowboy,thetown,0.960518926
162.344923,36.22839351,trees,thetown,0.960489208
220.239059,22.28893711,trees,thetown,0.960407413
299.4172289,45.25246497,bio,green,0.960244164
322.5455803,2.228334198,moose,green,0.960223989
96.72754006,29.40647261,moose,green,0.960120253
107.0755677,18.03862406,moose,green,0.960068034
298.5932241,7.31550152,rundown,thetown,0.960055956
241.185954,2.228334198,moose,green,0.959996383
198.1786888,4.96168483,moose,green,0.959925922
254.4492302,17.02547137,cowboy,thetown,0.959925697
74.0141844,7.254281266,moose,green,0.959891004
226.3104999,44.64530358,bio,green,0.959789758
262.4395779,26.65774779,trees,thetown,0.959720604
301.8767947,38.28908277,bio,green,0.959606267
96.53619616,4.677114686,rundown,thetown,0.959588351
190.5554402,40.5300986,bio,green,0.959551579
58.53156893,10.32171121,moose,green,0.95947124
124.0040132,22.7056357,trees,thetown,0.959465451
268.7106037,9.88531396,moose,green,0.959316588
262.7401834,9.446808511,moose,green,0.959292513
264.0412435,38.03158129,bio,green,0.959218479
72.90105518,48.79423975,bio,green,0.959121114
192.0096869,10.61006746,rundown,thetown,0.959103164
155.3738108,12.80727815,moose,green,0.959049156
211.4350458,19.81914894,moose,green,0.959031655
99.41376924,16.4375973,moose,green,0.959005039
291.1611189,39.91089036,bio,green,0.959001611
183.3175921,25.23511503,cowboy,thetown,0.958761759
176.641325,6.318240789,moose,green,0.958696053
237.9422245,10.77411224,rundown,thetown,0.95869063
139.0816468,16.52614167,moose,green,0.958676776
252.9966887,9.220327674,moose,green,0.958626585
156.9223318,4.150804359,rundown,thetown,0.958621943
271.5506911,37.66937774,cowboy,thetown,0.958526422
229.0906418,24.27818716,cowboy,thetown,0.958496832
201.4194776,37.11696938,trees,thetown,0.958428191
222.5516347,47.27635357,mountain,thetown,0.958417729
230.3582425,43.1274001,bio,green,0.958397286
292.168137,37.4731592,cowboy,thetown,0.958320781
163.0083031,45.48858329,bio,green,0.958279079
127.4299306,42.82381941,bio,green,0.958202468
341.2374775,18.76143524,moose,green,0.958158368
230.3864816,24.43767514,trees,thetown,0.958075499
325.2575679,14.82355994,moose,green,0.958006819
273.4645469,38.45231872,cowboy,thetown,0.957931718
111.9328589,18.80480391,moose,green,0.95786639
328.1112264,48.38946549,bio,green,0.957837775
228.0539699,37.04519979,cowboy,thetown,0.95783736
50.94205155,4.522055008,moose,green,0.957818065
305.2461512,23.16974572,trees,thetown,0.957712111
254.7947875,20.57806608,cowboy,thetown,0.957451014
240.4142882,35.31475523,cowboy,thetown,0.957431143
328.4676008,9.155537104,rundown,thetown,0.957388132
220.056787,20.07681815,cowboy,thetown,0.957365858
258.3407369,19.51906591,cowboy,thetown,0.957291569
209.0749005,48.30106383,mountain,thetown,0.957274207
324.3670645,16.05812143,moose,green,0.957258087
76.70143574,38.38254627,bio,green,0.957256176
61.87095658,2.548780488,moose,green,0.957136995
288.2606815,39.44549386,cowboy,thetown,0.957102516
150.7391455,0.22132849,moose,green,0.957005238
296.4039094,43.26232486,bio,green,0.956928402
121.462838,24.26223837,trees,thetown,0.956908623
283.6355302,45.58578101,cowboy,thetown,0.956868598
194.8007265,38.67995157,cowboy,thetown,0.956860511
282.0406504,20.56211728,cowboy,thetown,0.956727934
174.1958139,10.71172807,moose,green,0.956727168
350.4750043,1.300726518,moose,green,0.956658204
267.5974745,44.34172289,bio,green,0.956644017
249.026639,47.084968,mountain,thetown,0.956618621
284.4329701,34.1026466,cowboy,thetown,0.956535395
219.1226431,34.06676181,cowboy,thetown,0.956495346
126.6685695,22.90555267,moose,green,0.956493461
132.9088393,16.63155163,moose,green,0.956461236
102.1459955,2.784898806,moose,green,0.956393376
178.6924408,30.84909185,cowboy,thetown,0.956301257
112.265352,22.66943435,moose,green,0.95628222
134.3547829,48.26517903,mountain,thetown,0.956225066
281.2432105,30.94478464,cowboy,thetown,0.956002889
283.7152742,7.452205501,rundown,thetown,0.955996582
84.94308943,4.724442138,moose,green,0.955966604
187.1453036,38.23338523,cowboy,thetown,0.955964889
157.5602837,4.689076284,rundown,thetown,0.955913962
190.9939457,0.710430721,moose,green,0.955892063
67.84137692,38.67488324,bio,green,0.955642863
193.8437987,34.45352015,cowboy,thetown,0.955630879
323.3551289,6.967566165,moose,green,0.955614438
324.80557,8.78061754,moose,green,0.955573393
172.3288704,11.13637779,rundown,thetown,0.955544444
196.7145823,37.21266217,cowboy,thetown,0.95539094
178.5329528,37.59543332,cowboy,thetown,0.955271801
120.2400969,25.67484617,trees,thetown,0.955098406
230.0475696,46.49486248,cowboy,thetown,0.955086506
198.309462,51.88555613,mountain,thetown,0.955052549
305.0390936,46.26440062,bio,green,0.955023201
247.2575679,2.666839647,moose,green,0.954931096
113.2772877,24.17047224,moose,green,0.954822921
168.0230064,45.85962636,bio,green,0.954816373
301.0994638,24.86829268,trees,thetown,0.954802373
203.8455285,41.73092891,bio,green,0.954680702
196.2999135,51.63356513,mountain,thetown,0.954586868
122.1539526,5.710596783,rundown,thetown,0.954466437
220.4412731,41.1035288,bio,green,0.954421851
208.2508793,4.740909877,rundown,thetown,0.954363146
221.9136828,20.27503892,cowboy,thetown,0.954303575
64.29960214,13.89932538,moose,green,0.954104697
55.79934267,2.936689154,moose,green,0.954071772
323.7599031,0.322522055,moose,green,0.954059729
179.4898806,34.58111053,cowboy,thetown,0.953952806
235.7891368,27.75502508,cowboy,thetown,0.953931487
301.2804754,47.42089851,bio,green,0.953844369
274.8636914,32.55561322,cowboy,thetown,0.95378901
77.96073344,41.4071095,bio,green,0.953742333
239.7692441,3.830565646,moose,green,0.953599065
255.5656461,43.32902612,mountain,thetown,0.953564572
167.7194257,1.756097561,moose,green,0.953558198
243.2850718,52.95412558,mountain,thetown,0.95350637
201.61927,43.47145823,bio,green,0.953502167
52.15637433,4.876232486,moose,green,0.953395303
286.3999885,20.88906764,cowboy,thetown,0.953367328
65.81750562,40.79994811,bio,green,0.953360465
340.4929943,7.60257988,rundown,thetown,0.953316744
192.0894309,29.62103442,cowboy,thetown,0.953279474
150.9681139,6.080608891,rundown,thetown,0.953111667
98.38159488,22.79761287,moose,green,0.953063442
329.1231621,45.85962636,bio,green,0.953058671
112.8725134,20.30825117,moose,green,0.952992763
273.4282996,46.47891368,cowboy,thetown,0.952907542
178.6924408,17.97841204,cowboy,thetown,0.952781415
132.9088393,16.02439024,moose,green,0.952777214
44.87043764,3.071613908,moose,green,0.952721522
64.25981664,12.42823041,rundown,thetown,0.952304425
326.0873551,48.38946549,bio,green,0.952189929
275.259273,14.39565572,moose,green,0.952099194
128.0515482,13.94992216,moose,green,0.951967318
336.0842909,4.191815553,rundown,thetown,0.951919093
238.6599204,31.64653174,cowboy,thetown,0.95184111
288.7391455,37.56353572,cowboy,thetown,0.951779446
323.9622903,18.486767,moose,green,0.951756453
65.51392493,4.454592631,moose,green,0.951754391
179.1709047,55.44213804,mountain,thetown,0.951743105
280.5502508,15.0019136,moose,green,0.951737375
96.98512368,39.0796575,bio,green,0.95161964
231.6786967,41.04472331,cowboy,thetown,0.95151297
304.1283515,39.13025428,bio,green,0.951407372
270.1322147,24.7247535,trees,thetown,0.951374583
95.75056219,9.521017125,moose,green,0.951337335
286.3627746,25.52857291,cowboy,thetown,0.951242792
196.9538142,30.98731477,cowboy,thetown,0.951177595
323.557516,5.129216399,moose,green,0.951145122
137.8121275,16.23291032,moose,green,0.950931274
216.8100675,22.20484345,trees,thetown,0.950922411
173.3785913,3.554899278,rundown,thetown,0.950915944
241.5785504,29.74862481,cowboy,thetown,0.950874263
184.434008,48.36087182,cowboy,thetown,0.950864643
212.2646601,10.61006746,rundown,thetown,0.950863521
96.49939457,19.2760768,moose,green,0.950805468
318.3460474,28.10015568,moose,green,0.950735716
306.7593842,1.503113648,moose,green,0.950713802
275.1257074,23.80883683,cowboy,thetown,0.950653493
269.8237329,47.37752984,bio,green,0.950629809
132.7401834,22.02854177,moose,green,0.950591651
168.6446981,31.45913337,trees,thetown,0.950476719
282.1044456,48.61924235,cowboy,thetown,0.95045754
136.3483826,49.31899585,mountain,thetown,0.950362638
225.8034173,41.97072018,cowboy,thetown,0.950290208
242.4002768,2.245199792,moose,green,0.950230865
293.4018336,1.891022314,moose,green,0.950209844
147.4807127,8.485469642,moose,green,0.950154932
205.4357131,13.36203573,moose,green,0.950079906
173.7483134,35.44234561,cowboy,thetown,0.950021788
253.6517903,52.17263449,mountain,thetown,0.950010987
263.460301,24.06173919,trees,thetown,0.949889514
79.61356167,44.84769071,bio,green,0.949857012
67.60906418,4.294343539,rundown,thetown,0.949846083
96.63587615,7.165127141,rundown,thetown,0.949777523
271.3120168,8.747738613,rundown,thetown,0.949725143
278.8299602,2.498183705,moose,green,0.949591038
191.5737531,8.836561149,rundown,thetown,0.949496562
256.7458571,49.52832382,mountain,thetown,0.949458531
170.4788099,25.70218697,trees,thetown,0.949387773
324.0634838,47.37752984,bio,green,0.949378898
94.96125238,45.15127141,bio,green,0.94937176
287.2290261,25.31733264,moose,green,0.949338079
63.99602145,20.8015698,moose,green,0.949306556
58.07159818,0.373118838,moose,green,0.949267002
194.3783083,34.30669434,bio,green,0.949252752
273.9726691,2.39699014,moose,green,0.94925253
78.77028196,45.27270368,bio,green,0.949202388
287.7349939,15.59263103,moose,green,0.949136004
176.1768804,42.42791905,cowboy,thetown,0.949092193
111.2534164,0.904385054,moose,green,0.949041387
286.8252897,27.72312749,cowboy,thetown,0.948958456
266.8734568,38.46111111,cowboy,thetown,0.948883021
70.87718388,44.24052932,bio,green,0.948861338
206.3636049,51.23165542,mountain,thetown,0.948758433
243.4445598,29.85229199,cowboy,thetown,0.948618499
184.6572911,23.98791905,cowboy,thetown,0.94861485
223.8818544,35.43668915,bio,green,0.948565027
345.0105518,12.086274,moose,green,0.948534646
130.6068154,6.358573653,rundown,thetown,0.948518657
203.1738454,23.52859367,trees,thetown,0.948431826
226.4116935,1.87415672,moose,green,0.948328031
287.3302197,3.172807473,moose,green,0.948261712
329.9327106,41.30591593,bio,green,0.94818007
231.4829614,33.24141152,cowboy,thetown,0.947916842
328.1112264,49.40140114,bio,green,0.94783767
171.2443522,34.2366165,cowboy,thetown,0.947834226
196.443942,34.18622581,bio,green,0.947763976
254.1302543,17.93056565,cowboy,thetown,0.947757432
159.6673092,0.235784713,moose,green,0.947627673
149.1672289,9.988064349,rundown,thetown,0.947625936
281.7356612,23.78497294,moose,green,0.947619716
257.1745373,7.760249092,moose,green,0.947399722
250.4620308,28.353105,cowboy,thetown,0.947391999
179.1797651,6.176301678,rundown,thetown,0.947278247
78.97266909,41.75116762,bio,green,0.94722518
281.8657672,16.91826674,moose,green,0.947157803
164.5824252,1.245913337,moose,green,0.94715156
197.0335582,31.90171251,cowboy,thetown,0.946969841
204.2213903,17.05560086,moose,green,0.94686482
289.6960733,27.37225394,cowboy,thetown,0.946803372
217.9264833,20.17934613,cowboy,thetown,0.94673015
226.6584501,9.413907628,rundown,thetown,0.946711191
327.504065,19.08127919,moose,green,0.946612745
342.6830998,16.48819408,moose,green,0.946569421
195.5476561,34.82952776,bio,green,0.946489143
317.283515,0.828489881,moose,green,0.946457691
196.4753503,10.44602269,rundown,thetown,0.946428407
115.0734734,42.279904,bio,green,0.946328787
70.37121605,14.7004411,moose,green,0.946323174
264.980753,29.6465525,trees,thetown,0.946314924
286.2192354,17.26071614,cowboy,thetown,0.94609919
177.1304273,10.40393098,moose,green,0.945933301
67.94257049,13.35962636,moose,green,0.945922137
228.6121778,33.08192354,cowboy,thetown,0.945867114
65.51392493,5.061754022,moose,green,0.945651535
263.699533,19.27026466,cowboy,thetown,0.945569081
180.4468085,37.83466528,cowboy,thetown,0.945561139
190.4879779,8.165023352,moose,green,0.945488216
322.8289223,14.56045667,moose,green,0.945328399
310.1999654,10.53463934,moose,green,0.945282927
105.6877703,14.5177305,moose,green,0.945214419
182.4723058,45.03076284,cowboy,thetown,0.945195738
235.7359742,50.58572911,cowboy,thetown,0.945167206
289.6960733,37.7070749,cowboy,thetown,0.945154421
342.9866805,15.45096004,moose,green,0.945030463
212.606,13.53117355,moose,green,0.945021939
234.513233,39.10259471,cowboy,thetown,0.944993473
184.115032,55.96844837,mountain,thetown,0.944968373
326.0873551,45.85962636,bio,green,0.944913014
188.5653001,0.794758692,moose,green,0.944902095
208.6921294,27.84433835,trees,thetown,0.944848427
140.7007438,12.18746757,moose,green,0.944750854
152.0668089,8.324073113,rundown,thetown,0.94466861
250.9803667,22.49391541,trees,thetown,0.944530278
248.2557804,30.232405,cowboy,thetown,0.944504704
161.015352,39.67416969,bio,green,0.944450668
154.2641988,4.390036326,rundown,thetown,0.944303991
170.6382979,29.63698322,cowboy,thetown,0.944239498
117.7298045,20.64556305,moose,green,0.944221294
180.3670645,25.38397048,cowboy,thetown,0.944201051
348.8221761,13.29216399,moose,green,0.944171782
283.9545061,51.32734821,cowboy,thetown,0.944141192
53.37069711,0.246626881,moose,green,0.944037338
217.4054662,44.64530358,bio,green,0.943943952
67.94257049,7.490399585,moose,green,0.943882669
101.0039538,12.92112091,moose,green,0.943837821
69.15689327,11.53814219,moose,green,0.943811143
